ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
1428523356,916237694,0,61999769,20932,0,9732278,4136,1,690,570,51,15,0,5,3,262393,253330,1,20,76223990,288376,239891,558,23,62309493,7,0,50,28,55,20,30,27,normal
1320822643,1062730382,0,65039090,17349,0,10348649,4550,1,889,648,58,13,0,5,3,316198,207947,1,19,66395782,296751,200261,547,23,67965890,7,0,59,30,56,22,29,26,normal
1515112572,1176166575,0,52236613,21462,0,9193067,5152,1,683,533,60,13,0,5,3,307222,248672,1,24,61975905,246753,231980,599,24,67473550,7,0,55,27,52,23,30,29,normal
1414990321,977389021,0,65337603,18927,0,9258395,4519,1,739,594,54,13,0,6,3,277176,228262,1,25,66309451,332226,202600,525,20,64321504,8,0,65,29,47,24,27,23,normal
1695840125,972938397,0,58263520,18632,0,8929367,4255,1,735,693,65,12,0,5,3,286003,194068,1,23,68279627,268453,197853,593,25,77016590,7,0,56,32,51,20,25,28,normal
1691955520,1019554569,0,61015770,19960,0,10143485,4968,1,793,558,64,14,0,5,3,300767,210004,1,25,77718829,276618,200189,536,24,70732725,7,0,63,30,43,23,24,24,normal
1753373034,1108131470,0,51918922,19163,0,9913245,4599,1,713,669,53,12,0,5,3,310836,195765,1,22,70079282,286842,233862,641,25,80468203,8,0,64,29,52,25,23,27,normal
1868422974,1206501051,0,64788094,22076,0,11316277,4357,1,773,595,50,13,0,5,3,255035,206683,1,19,73627576,265915,204804,514,22,67690535,7,0,65,32,54,21,30,26,normal
1559182948,1196983232,0,64230034,17188,0,10588590,4495,1,721,704,52,13,0,4,3,276289,204091,1,19,77514338,253178,196234,601,25,61122668,7,0,59,27,53,25,29,27,normal
1533108318,1008450150,0,60557308,16812,0,10403054,5102,1,891,592,52,14,0,4,3,268432,196463,1,24,74616223,271245,258210,579,26,72733494,8,0,51,29,50,23,26,25,normal
1677830300,1092902881,0,59271546,21952,0,8915519,4851,1,681,605,65,16,0,5,3,295307,250815,1,20,62697173,287827,219683,640,23,76916223,7,0,65,26,45,25,24,27,normal
1841013314,1211158480,0,69833740,17831,0,10730856,4882,1,838,590,55,14,0,5,3,311141,215198,1,24,66581442,260111,211001,530,26,73965174,7,0,56,33,49,20,28,23,normal
1970860899,1131429260,0,59443121,18135,0,10198710,4527,1,687,693,59,16,0,4,3,313629,228751,1,20,71987015,324958,247370,550,20,65334001,8,0,49,34,57,21,25,25,normal
2026504985,965231103,0,54110425,18936,0,11126788,3977,1,886,633,53,14,0,4,3,293197,261985,1,20,70736102,281180,254923,630,20,80938750,6,0,58,29,51,26,28,25,normal
1775083621,976268743,0,54406406,16871,0,10876730,4618,1,734,650,49,14,0,5,3,256945,205581,1,24,72187844,265304,232972,608,24,66773555,7,0,64,30,56,22,30,27,normal
2192350239,1021112996,0,61386193,17363,0,9209922,4434,1,785,582,64,13,0,4,3,307674,237348,1,19,76926417,313369,256388,511,22,72173249,7,0,61,33,44,24,26,28,normal
2136632229,1071380478,0,62340055,19851,0,10322757,4417,1,846,667,59,16,0,5,3,268205,240096,1,24,77001301,309458,213550,495,25,76916196,7,0,55,27,55,26,30,27,normal
1955792858,1123805036,0,69247611,20485,0,11021275,4832,1,706,561,59,16,0,6,3,276737,225499,1,22,75766416,307379,248791,569,24,77323870,7,0,51,26,51,22,24,29,normal
2158565673,964349024,0,68765450,21490,0,10350548,5217,1,718,628,49,13,0,4,3,282483,201822,1,25,66240268,320631,227820,560,23,75391172,8,0,58,28,44,21,29,31,normal
2190882610,1156474632,0,70583465,17367,0,8957295,5221,1,893,535,63,15,0,5,3,299419,225135,1,23,70879333,257473,234431,540,20,70083518,7,0,64,27,56,20,30,25,normal
2236762525,1227827465,0,54566733,22468,0,11265225,4420,1,774,548,54,13,0,6,3,248247,239878,1,25,78801973,336028,261680,505,20,65833135,6,0,62,32,54,25,31,28,normal
2001153684,960432518,0,68571153,22437,0,9040685,4578,1,897,612,56,13,0,5,3,332426,207181,1,20,78598088,268422,239704,549,22,73336865,7,0,49,32,49,23,24,25,normal
2381618217,1027226308,0,59541648,19499,0,10701377,4356,1,788,558,62,15,0,6,3,302165,233868,1,21,74834381,276575,243061,545,24,67405362,7,0,57,28,48,26,27,25,normal
2503969814,1171216735,0,55325830,20437,0,11370688,5160,1,820,594,52,15,0,5,3,283481,256831,1,24,66539276,260315,217412,650,21,77280142,8,0,60,31,46,26,26,24,normal
2596190349,1058258159,0,56269228,19671,0,9569087,4226,1,862,613,52,12,0,5,3,310956,243348,1,21,63386491,278902,266365,622,26,76304466,7,0,67,32,50,21,32,29,normal
2636862951,1140297638,0,58295337,21639,0,10406164,4592,1,888,553,52,12,0,5,3,290952,248631,1,24,81993017,281095,262343,631,26,68910123,7,0,68,29,56,25,26,28,normal
2588623001,942656177,0,61626988,17328,0,9488835,4497,1,800,567,57,14,0,4,3,257361,225089,1,21,65233368,258873,243843,605,21,73242858,7,0,54,28,49,24,25,30,normal
2387514244,927634599,0,69337606,20196,0,10283653,4946,1,807,710,60,16,0,4,3,273957,223995,1,19,62278090,319305,260783,540,23,76042998,7,0,67,27,48,23,26,25,normal
2556087978,1048406012,0,58010646,19285,0,11504935,3896,1,793,687,60,16,0,5,3,309976,243216,1,25,61524145,302726,242236,549,22,65609597,8,0,66,33,49,21,26,27,normal
2732389025,1083239516,0,66192539,17702,0,10532291,4937,1,748,619,64,12,0,5,3,307324,246819,1,25,73283839,257132,248294,627,21,68741665,6,0,58,29,49,20,31,29,normal
2226155416,1118315562,0,66076054,19854,0,10099711,4900,1,767,651,59,15,0,4,3,331132,229936,1,22,76902285,341114,200170,513,23,73126432,7,0,57,34,50,25,24,27,normal
2690414149,1075395441,0,65570577,22316,0,10998435,4698,1,787,651,66,13,0,5,3,329023,259209,1,21,73946150,283052,236397,484,22,65857984,6,0,62,33,44,25,24,24,normal
2461768209,1028099558,0,56257759,20484,0,11291803,4935,1,914,610,62,12,0,5,3,283310,213027,1,24,64723305,276078,259762,640,21,72289630,8,0,55,33,52,22,27,28,normal
2756634883,1127345707,0,56631285,19732,0,10151273,4637,1,829,698,68,12,0,6,3,296834,210211,1,22,71040058,341001,199344,566,20,72632880,8,0,63,35,47,26,28,31,normal
2474364954,1064474177,0,56280215,17116,0,10544417,3954,1,903,640,55,14,0,6,3,323775,256900,1,25,78321418,331657,234043,540,23,74446050,6,0,65,27,58,20,32,30,normal
2915827177,1212201305,0,63821615,21979,0,11340278,4623,1,776,729,52,14,0,6,3,292500,206575,1,20,78676102,306787,215620,524,21,63723436,6,0,60,32,51,24,28,26,normal
2920647524,920408328,0,62201304,18551,0,9823374,5334,1,786,636,62,15,0,6,3,334677,266099,1,22,74920739,301021,224361,586,25,63721509,7,0,56,30,54,25,31,25,normal
2603499927,1038562113,0,69828461,19788,0,9042570,4482,1,880,707,51,12,0,4,3,301185,203592,1,21,70525597,334607,201719,651,20,74076447,7,0,69,30,48,26,31,30,normal
2594931174,1095008273,0,61350639,23081,0,10646443,4784,1,822,571,60,15,0,4,3,293603,228391,1,20,72035266,265087,228931,506,22,79933143,8,0,52,36,47,20,27,24,normal
3040898534,1200331769,0,62182620,17374,0,10995149,4268,1,758,657,54,15,0,5,3,315051,252501,1,19,65981955,302322,225412,499,25,68829605,8,0,57,32,44,23,28,29,normal
2930487639,1100493743,0,67964549,18512,0,9261435,5004,1,826,674,60,14,0,5,3,267139,211508,1,24,66867744,323429,204113,503,23,64828951,7,0,56,27,57,24,29,28,normal
2692822227,1028582036,0,70136221,19532,0,9313889,5063,1,866,625,53,16,0,5,3,320336,230108,1,21,81380056,274501,229445,584,25,63034102,6,0,54,36,56,23,32,28,normal
3047791707,1187462876,0,59580201,21452,0,9210796,5215,1,765,628,59,15,0,5,3,254203,223037,1,24,77200397,271018,211171,518,22,72275614,7,0,57,34,46,25,28,28,normal
3323593168,1117201191,0,61287233,18577,0,11768416,4529,1,822,648,54,12,0,5,3,323171,212050,1,24,63125449,258296,232830,503,22,72246103,7,0,52,33,51,20,30,32,normal
2660613857,1144685213,0,55739558,23270,0,9153756,4402,1,802,548,50,16,0,6,3,296457,202363,1,24,68384918,302361,260197,635,23,63272023,8,0,60,30,49,21,28,28,normal
2811148995,1217971680,0,53816148,22392,0,11699930,4698,1,824,570,51,14,0,5,3,282249,202500,1,21,72134896,327058,228914,551,23,70461860,8,0,68,29,51,24,26,27,normal
3289150292,985960792,0,62622141,20359,0,11630015,4668,1,935,678,63,12,0,5,3,291726,231332,1,22,81134805,319208,227469,522,21,82275961,6,0,66,35,59,24,31,31,normal
2692658583,910060390,0,53067344,19573,0,10162028,3952,1,930,551,60,13,0,5,3,308009,220469,1,25,76436411,318117,231104,562,26,80337298,7,0,55,32,55,23,28,30,normal
3315501830,1103209384,0,63511890,21101,0,9521512,4309,1,747,622,51,13,0,6,3,336480,271201,1,22,82208399,287619,258085,504,24,80093597,8,0,65,34,58,24,29,29,normal
2736776908,1129090496,0,60694894,22143,0,10073054,4830,1,721,656,56,13,0,5,3,329001,218515,1,22,71690633,277648,245188,516,26,71387755,7,0,52,29,50,21,24,32,normal
3325866421,935996777,0,63446959,17715,0,9247801,4274,1,772,592,55,14,0,5,3,281353,264097,1,20,73379103,319479,237779,566,21,62286296,8,0,51,34,54,20,31,28,normal
3429631601,934695143,0,64191953,21514,0,10624537,4566,1,915,610,56,15,0,5,3,309837,204833,1,24,81307833,342383,236310,495,20,78226178,7,0,58,36,52,21,25,31,normal
3588425637,1037738249,0,64651350,20860,0,11413496,4365,1,698,653,54,13,0,5,3,331446,219348,1,24,69313371,337658,249744,628,23,66322220,6,0,58,28,44,26,31,31,normal
3228336538,999682586,0,53480713,21877,0,9934793,4251,1,934,607,58,15,0,5,3,331341,253298,1,20,67996665,280560,203446,511,26,67274170,7,0,66,35,49,24,25,31,normal
3633890725,958788784,0,69214347,21202,0,8776909,4338,1,926,638,66,16,0,5,3,279958,221355,1,21,65630766,320952,242498,596,25,82094053,6,0,60,29,52,23,29,29,normal
3704748048,1175276335,0,66523464,21073,0,9878443,4275,1,842,595,65,15,0,4,3,310496,233775,1,21,63141659,299178,208835,568,23,80054928,6,0,52,28,53,26,24,28,normal
2911346356,959359626,0,56681313,22388,0,9750240,4345,1,757,674,62,13,0,5,3,308962,227365,1,25,77468668,291989,274201,510,25,63245717,8,0,59,35,49,24,25,31,normal
3271140417,1093323959,0,58325662,22179,0,10666334,5013,1,796,620,66,13,0,5,3,331906,265772,1,24,63906603,315379,254195,588,21,76923077,8,0,52,33,58,21,31,32,normal
3315961377,1034993162,0,66689947,20126,0,9208026,4879,1,732,690,59,16,0,5,3,322828,221167,1,22,78815649,278420,254092,598,23,83049616,7,0,68,36,50,25,32,27,normal
2912441835,1206766532,0,59562491,18457,0,11605357,5067,1,732,569,60,16,0,5,3,265710,219754,1,20,83310188,266430,229543,523,23,66930853,8,0,62,35,55,24,26,27,normal
3077456259,966013759,0,54056694,18071,0,10834324,4966,1,714,694,63,13,0,5,3,274690,275999,1,24,62763254,310016,227772,558,23,61749051,6,0,57,36,54,24,26,32,normal
3071020174,1191338928,0,59243145,20012,0,9276237,4954,1,788,549,51,15,0,5,3,267571,220327,1,21,70061722,299761,231387,632,25,70365431,6,0,61,37,52,20,26,30,normal
3211584387,1080717547,0,57737950,19955,0,9184970,4993,1,806,730,60,13,2,5,3,336560,214421,1,22,68467204,324616,274470,554,22,68939849,8,0,64,29,57,22,25,27,normal
3136948833,1036963960,0,63137739,19921,0,9278351,4080,1,832,614,65,13,0,5,3,316721,263776,1,21,72232669,278462,266989,623,25,65031030,6,0,69,29,45,21,26,32,normal
3398750597,973874160,0,60522670,21311,0,11517910,5310,1,857,593,54,16,0,5,3,310610,257319,1,22,73576760,349234,207793,598,24,63676179,8,0,56,34,53,26,30,33,normal
3640802355,944920974,0,54499745,18238,0,11740909,4124,1,836,579,69,14,0,5,3,326151,209639,1,23,82516811,306316,264139,622,22,76255328,7,0,56,33,45,24,33,29,normal
3717342874,1183978286,0,64192640,21883,0,9172767,4034,1,859,586,66,12,0,5,3,260780,236334,1,24,67790090,349539,277780,521,26,79906706,7,0,72,32,51,25,27,32,normal
3181756493,1063145626,0,57176868,23079,0,9083843,5410,1,723,743,63,16,0,5,3,291832,276875,1,21,71790456,326859,225123,631,26,64532843,7,0,60,39,54,22,26,29,normal
3956837972,1022298296,0,58706818,19076,0,10902836,4767,1,742,696,64,12,0,6,3,311728,244848,1,24,70016944,275598,217772,628,25,66354953,6,0,58,35,54,20,33,27,normal
3953685292,960185227,0,62878500,22012,0,8788692,4765,1,868,602,68,16,0,5,3,304163,219769,1,19,73512982,292672,214716,523,21,79503790,7,0,65,37,51,20,25,26,normal
4302399538,980162242,0,65566363,18124,0,9432559,4155,1,945,601,67,16,0,5,3,313394,222020,1,21,73860778,331422,253050,579,26,70586823,7,0,62,31,57,24,25,26,normal
4485526291,946036843,0,57683860,21170,0,11539329,5411,1,916,690,53,13,0,5,3,285935,276836,1,25,65592254,293207,246142,556,25,67694583,8,0,64,31,60,23,26,30,normal
3388169216,998249380,0,56811619,23069,0,11338547,4701,1,936,661,69,14,0,5,3,326956,276750,1,23,71455085,353358,217437,496,23,80205087,7,0,56,34,58,23,28,31,normal
4224166358,971248868,0,55828705,19035,0,9616218,4211,1,943,577,54,12,0,5,3,259421,247790,1,21,71068395,326121,229973,538,25,81583946,6,0,55,32,52,20,27,32,normal
4616172099,1114486659,0,65925676,20800,0,10391446,4870,1,888,586,53,13,0,6,3,291853,227454,1,24,73239614,309686,260035,544,22,75894904,7,0,58,36,55,25,31,26,normal
4364137449,1059051791,0,68340468,23067,0,11509560,5436,1,925,569,58,15,0,5,3,282008,209854,1,23,63929908,329616,218924,610,23,69679180,8,0,57,37,59,20,29,29,normal
4039597341,1167464174,0,63743203,22570,0,9306000,4479,1,771,713,70,13,0,6,3,350940,220108,1,19,77997128,311550,248848,504,23,81573086,7,0,72,39,59,20,32,27,normal
4133360022,1073818304,0,66448543,21395,0,10826944,4348,1,789,621,66,15,0,5,3,290095,249303,1,20,81088914,314257,274781,512,25,75061975,7,0,66,39,46,26,25,31,normal
24089704,1129492513,0,59487987,21294,0,10932394,4526,1,919,607,56,13,0,4,3,330939,246886,1,20,68259879,309602,209693,493,20,63152926,7,0,60,38,50,23,30,32,normal
76358815,1186922911,0,58836334,20567,0,11774834,5202,1,857,702,52,13,0,6,3,288767,266991,1,21,76748578,284921,251349,611,22,74749902,7,0,55,39,49,23,30,29,normal
165332765,947967617,0,71291337,18788,0,9891381,5138,1,809,605,66,15,0,6,3,343718,232355,1,22,76418919,291069,257525,531,23,78206669,6,0,66,32,53,22,25,26,normal
190340161,942887766,0,71860023,23348,0,9852097,4299,1,774,645,61,14,0,5,3,346498,271150,1,22,76362420,310455,245082,489,25,69107570,7,0,68,38,47,21,27,31,normal
329017647,983696383,0,54310102,20763,0,9387212,4984,1,945,603,60,12,0,5,3,284313,248913,1,25,72770655,291280,274817,489,23,64831583,7,0,61,38,60,20,25,30,normal
388214565,1138383133,0,67475890,22469,0,9639939,4635,1,958,642,52,14,0,5,3,267843,251030,1,19,79644431,300133,210665,573,26,67167287,7,0,72,36,47,24,26,31,normal
388398413,1033391113,0,56374895,22015,0,10439173,5471,1,950,687,62,13,0,5,3,281829,260638,1,25,75399409,311334,233750,589,21,77668429,8,0,60,35,60,22,26,26,normal
472402515,1135040285,0,67455147,23800,0,11491864,5379,1,813,607,62,12,0,5,3,280797,244192,1,19,79767060,316116,237410,516,22,72903948,6,0,67,39,52,24,32,28,normal
547028007,1168469215,0,63913041,18867,0,8962682,4675,1,912,749,53,13,0,5,3,289572,244574,1,24,66884684,293757,218597,638,24,65515316,6,0,60,33,57,25,33,30,normal
579916191,1155117019,0,71940639,22363,0,8929081,4334,1,877,678,65,12,0,5,3,276067,217131,1,19,70307821,294928,258981,604,24,65020221,7,0,68,37,51,21,29,29,normal
704552194,1060151763,0,66622844,22651,0,10272866,5355,1,761,651,56,16,0,5,3,353953,231797,1,24,62843529,301031,277167,557,20,82153143,8,0,72,37,54,23,27,31,normal
811631697,1220228720,0,53873451,22131,0,11702407,4805,1,955,648,67,13,0,5,3,265434,222320,1,23,84358072,358130,243624,500,24,83664341,7,0,62,37,59,22,28,26,normal
726730732,1134738080,0,56225502,23444,0,10309447,5073,1,947,734,64,13,0,5,3,348364,230813,1,25,84079254,346924,260403,521,22,82067651,8,0,63,32,55,25,26,25,normal
800049162,1200378186,0,69355115,20346,0,11159261,4496,1,810,734,66,13,0,5,3,297879,213458,1,24,82694089,303290,258252,537,26,78377889,6,0,58,37,49,20,32,31,normal
882576221,955622831,0,59829821,19081,0,10349474,5071,1,801,588,70,13,0,4,3,350194,239043,1,20,72235345,292095,280167,632,20,73100313,8,0,63,37,52,21,26,26,normal
870932879,913103994,0,72052642,23622,0,9873880,4145,1,944,620,58,15,0,5,3,302640,240594,1,22,62782164,312748,285843,561,22,66348643,8,0,54,32,54,20,28,27,normal
1047936329,948469949,0,66336283,22029,0,10419748,4178,1,930,664,54,13,0,5,3,355114,247575,1,22,82314928,320856,248076,596,21,82580778,7,0,71,32,58,24,31,33,normal
879466449,1201085320,0,69538782,17958,0,11196477,4868,1,851,614,67,14,0,5,3,326804,276389,1,25,80531972,352385,227646,490,26,68253294,7,0,61,33,57,25,29,26,normal
925196789,1080518342,0,57553858,19084,0,11663689,4110,1,737,698,55,15,0,5,3,354282,237648,1,19,76226635,320452,249275,512,23,64695108,7,0,69,33,58,20,25,29,normal
1116107050,1162909314,0,62788665,18038,0,11029187,5402,1,774,670,54,12,0,5,3,339522,212478,1,21,78536093,357946,219661,651,22,73748183,8,0,57,34,57,20,30,29,normal
1054700497,1091732643,0,56391034,18849,0,10758826,4435,1,917,626,64,13,0,6,3,330308,216422,1,23,63942213,295129,271188,564,20,78708404,6,0,73,32,48,23,27,31,normal
1219453799,1078471072,0,72461464,20539,0,9331116,4264,1,975,675,56,14,0,4,3,272566,238065,1,21,76388398,276154,238910,583,24,68997456,6,0,60,33,51,22,28,27,normal
1338414620,932656311,0,67147734,19620,0,10894753,4787,1,816,604,70,15,0,4,3,292125,247450,1,25,78657361,295894,259267,534,26,84826582,6,0,58,37,60,22,34,32,normal
1142359325,1120116279,0,70546154,20763,0,9983859,5336,1,892,677,54,13,0,5,3,344137,237974,1,20,75127468,365206,266103,608,22,84646306,8,0,67,34,54,22,28,26,normal
1358332900,1130542979,0,62216207,18413,0,11183367,4787,1,784,639,68,13,0,5,3,358532,256560,1,24,74164147,280731,268151,575,22,69492422,7,0,57,41,49,25,31,29,normal
1189807525,1190381355,0,62049693,19791,0,10893001,5544,1,811,670,68,14,0,5,3,292882,246098,1,24,71391771,301941,227800,577,20,83732109,7,0,68,36,49,22,33,31,normal
1436155466,945428979,0,73155709,20597,0,10504382,4495,1,858,666,60,15,0,5,3,320661,226947,1,25,66598144,347817,267490,627,24,74351237,6,0,69,40,46,23,27,29,normal
1272999993,962414939,0,59458610,18596,0,11542881,5166,1,787,725,56,13,0,5,3,344917,226671,1,20,63162622,297903,263710,630,24,79255375,6,0,59,37,57,25,33,28,normal
1478392211,1111173324,0,62768403,18812,0,9735727,4955,1,966,621,59,14,0,5,3,316395,269435,1,21,75510153,290649,219580,547,25,72983899,6,0,65,32,59,21,31,33,normal
1632755379,955549776,0,63870874,23849,0,10335631,5557,1,888,752,63,13,0,5,3,280470,246772,1,23,83948865,351089,282430,598,26,80357416,8,0,60,37,52,22,26,30,normal
1562476457,1173498701,0,68550794,19934,0,9331561,4238,1,839,614,57,13,0,4,3,270695,258494,1,23,81981108,279804,288071,577,21,72820689,7,0,63,36,53,26,31,29,normal
1423779182,1190348078,0,63625712,23461,0,11455872,4893,1,859,749,55,14,0,5,3,303701,240038,1,19,81610608,323401,268142,513,22,77698466,8,0,75,32,61,25,27,26,normal
1451195964,1090479436,0,72096622,18679,0,9320819,4199,1,797,714,59,13,0,5,3,288310,264059,1,24,72540103,318620,271833,571,24,81004308,7,0,69,36,56,20,31,27,normal
1498858844,1165037629,0,71939037,24306,0,9159255,5313,1,742,583,62,14,0,5,3,359659,242549,1,21,64646439,278991,284893,592,25,76786867,7,0,75,31,58,21,29,34,normal
1746473846,1174327441,0,61742383,24247,0,11224262,5092,1,979,783,65,13,0,5,3,313581,282276,1,24,65182087,337906,282469,575,20,81222586,6,0,72,41,53,26,34,33,normal
1630123575,1090532472,0,70774587,18590,0,9503698,5043,1,876,676,60,12,0,5,3,275121,259473,1,24,78230089,304383,282961,518,21,73130665,8,0,75,35,51,23,32,31,normal
1847822818,923452833,0,73466092,19849,0,9784434,5220,1,845,620,56,13,0,4,3,310213,253146,1,21,84514682,276724,257476,552,23,82294031,8,0,75,39,54,22,29,26,normal
1657106999,1004714079,0,60320741,24376,0,9964548,5298,1,873,729,57,15,0,5,3,327251,240338,1,20,71179875,280303,232720,527,23,71132546,7,0,63,38,58,25,28,28,normal
2011366088,1131077951,0,64948598,23587,0,11677865,4578,1,825,754,63,14,0,5,3,358928,228895,1,23,84256517,327359,252818,599,22,75758888,7,0,66,36,49,23,33,32,normal
2106131603,963524195,0,66445650,20449,0,9352281,4566,1,793,663,61,15,0,5,3,323758,285043,1,22,67273864,364999,268521,484,23,76748945,7,0,59,37,57,25,29,33,normal
1610518774,984883263,0,61264891,20177,0,9441921,4713,1,884,680,67,16,0,5,3,361378,257021,1,20,64105212,320590,280150,591,23,71940616,6,0,58,40,50,26,33,34,normal
2153548294,1032896221,0,69908555,23672,0,9311779,5352,1,967,630,66,13,0,5,3,344759,291914,1,21,79315129,356679,269522,534,22,83979479,6,0,71,33,58,23,31,27,normal
2262220875,1205622587,0,68446174,23728,0,9862761,4385,1,810,785,59,16,0,5,3,315975,246333,1,19,72376079,283941,254990,626,21,84642186,8,0,65,34,50,20,29,30,normal
2040213376,1094898410,0,57208876,22962,0,10908056,5273,1,820,754,55,13,0,4,3,323219,224778,1,19,69248286,369493,244328,493,22,67413845,7,0,59,36,60,23,33,34,normal
1875727893,1155762896,0,59148957,18943,0,11573714,5249,1,815,697,62,12,0,4,3,304929,247909,1,24,73547028,366011,291283,624,21,73622759,7,0,59,38,50,21,28,27,normal
1848099978,913480476,0,58407317,22376,0,11365521,4658,1,845,736,61,14,0,5,3,283675,224306,1,24,64995410,345953,245042,493,20,80595011,7,0,58,31,60,24,32,34,normal
1910931035,913214940,0,72727194,21459,0,10145812,4573,1,835,631,58,13,0,5,3,354446,259672,1,25,72144312,280828,245316,600,23,79055977,6,0,70,40,48,21,29,28,normal
2316194470,1075207829,0,64721096,24828,0,10458110,4477,1,781,601,60,16,0,4,3,287407,225420,1,19,67988118,306624,255078,635,21,80818033,7,0,62,36,59,20,33,30,normal
2318886227,950057544,0,64315348,19917,0,11784668,5277,1,877,629,62,15,0,5,3,288684,252523,1,24,85817143,357509,272582,486,22,70337097,7,0,58,33,48,25,32,33,normal
